	disease-id	gene-id	source
617	MESH:C535943	64131	ORPHANET
618	MESH:C535943	124583	CTD_human;ORPHANET
619	MESH:C535944	324	CTD_human
620	MESH:C535955	5339	CTD_human;ORPHANET
621	MESH:C535956	1294	CTD_human;ORPHANET;UNIPROT
622	MESH:C535958	3918	ORPHANET
623	MESH:C535959	3852	CTD_human;ORPHANET;UNIPROT
624	MESH:C535959	3861	ORPHANET
625	MESH:C535962	5339	CTD_human;ORPHANET;UNIPROT
626	MESH:C535963	5034	ORPHANET;UNIPROT
627	MESH:C535963	9871	ORPHANET
628	MESH:C535968	5080	ORPHANET
629	MESH:C535968	6297	ORPHANET
630	MESH:C535968	7855	ORPHANET
631	MESH:C535968	10058	ORPHANET
632	MESH:C535968	64802	CTD_human
633	MESH:C535970	1663	HPO
634	MESH:C535970	3476	HPO
635	MESH:C535970	5076	HPO
636	MESH:C535970	5080	CTD_human;HPO;UNIPROT
637	MESH:C535970	8260	HPO
638	MESH:C535970	23322	HPO
639	MESH:C535970	25836	HPO
640	MESH:C535970	51259	HPO
641	MESH:C535970	54880	HPO
642	MESH:C535971	10413	ORPHANET
643	MESH:C535972	4436	UNIPROT
644	MESH:C535973	3052	HPO
645	MESH:C535973	23522	HPO
646	MESH:C535973	29123	HPO
647	MESH:C535973	51807	HPO
648	MESH:C535974	2697	HPO
649	MESH:C535974	7026	ORPHANET
650	MESH:C535976	26504	ORPHANET
651	MESH:C535978	1584	CTD_human;ORPHANET;UNIPROT
652	MESH:C535979	1589	CTD_human;UNIPROT
653	MESH:C535982	4352	CTD_human;ORPHANET;UNIPROT
654	MESH:C535983	1260	ORPHANET
655	MESH:C535983	550625	CTD_human
656	MESH:C535984	1080	CTD_human;ORPHANET;UNIPROT
657	MESH:C535984	10149	ORPHANET
658	MESH:C535990	5832	ORPHANET;UNIPROT
659	MESH:C535992	2074	CTD_human
660	MESH:C535994	5189	ORPHANET;UNIPROT
661	MESH:C535994	5190	ORPHANET
662	MESH:C536004	1356	ORPHANET;CTD_human;ORPHANET
663	MESH:C536004	30061	CTD_human
664	MESH:C536008	8086	CTD_human;ORPHANET;UNIPROT
665	MESH:C536008	29926	ORPHANET
666	MESH:C536014	64327	CTD_human;ORPHANET
667	MESH:C536015	9321	CTD_human;ORPHANET
668	MESH:C536016	1836	CTD_human;ORPHANET;UNIPROT
669	MESH:C536017	1280	CTD_human;ORPHANET;UNIPROT
670	MESH:C536021	1261	HPO
671	MESH:C536021	2780	HPO
672	MESH:C536021	54714	HPO
673	MESH:C536022	158326	CTD_human;ORPHANET;UNIPROT
674	MESH:C536024	4538	UNIPROT
675	MESH:C536024	4541	UNIPROT
676	MESH:C536025	1301	CTD_human;ORPHANET
677	MESH:C536026	4784	ORPHANET
678	MESH:C536028	22930	ORPHANET
679	MESH:C536028	25782	CTD_human;ORPHANET;UNIPROT
680	MESH:C536029	3897	CTD_human;ORPHANET;UNIPROT
681	MESH:C536030	2200	CTD_human
682	MESH:C536035	4508	CTD_human;ORPHANET
683	MESH:C536035	4535	ORPHANET
684	MESH:C536035	4536	ORPHANET
685	MESH:C536035	4537	ORPHANET
686	MESH:C536035	4538	ORPHANET
687	MESH:C536035	4540	ORPHANET
688	MESH:C536035	4541	ORPHANET
689	MESH:C536035	4566	ORPHANET
690	MESH:C536035	4567	ORPHANET
691	MESH:C536035	4577	ORPHANET
692	MESH:C536035	4578	ORPHANET
693	MESH:C536038	34	CTD_human;ORPHANET;UNIPROT
694	MESH:C536039	203859	CTD_human;ORPHANET;UNIPROT
695	MESH:C536042	1277	CTD_human;ORPHANET;UNIPROT
696	MESH:C536042	1278	CTD_human;ORPHANET;UNIPROT
697	MESH:C536042	5479	ORPHANET
698	MESH:C536042	10491	ORPHANET
699	MESH:C536042	64175	ORPHANET
700	MESH:C536044	649	ORPHANET
701	MESH:C536044	871	ORPHANET
702	MESH:C536044	1277	CTD_human;ORPHANET;UNIPROT
703	MESH:C536044	1278	CTD_human;ORPHANET;UNIPROT
704	MESH:C536044	5176	ORPHANET
705	MESH:C536044	5479	ORPHANET
706	MESH:C536044	7471	ORPHANET
707	MESH:C536044	10491	ORPHANET
708	MESH:C536044	60681	ORPHANET
709	MESH:C536044	64175	ORPHANET
710	MESH:C536044	90993	ORPHANET
711	MESH:C536045	1277	CTD_human;ORPHANET;UNIPROT
712	MESH:C536045	1278	CTD_human;ORPHANET;UNIPROT
713	MESH:C536045	5176	ORPHANET
714	MESH:C536045	5479	ORPHANET
715	MESH:C536045	6678	ORPHANET
716	MESH:C536045	7471	ORPHANET
717	MESH:C536045	10491	ORPHANET
718	MESH:C536045	55151	ORPHANET
719	MESH:C536045	60681	ORPHANET
720	MESH:C536045	121340	ORPHANET
721	MESH:C536046	387733	ORPHANET
722	MESH:C536048	10491	CTD_human
723	MESH:C536049	64175	CTD_human
724	MESH:C536050	2260	CTD_human;ORPHANET;UNIPROT
725	MESH:C536051	4313	CTD_human;ORPHANET;UNIPROT
726	MESH:C536051	4323	ORPHANET
727	MESH:C536053	139285	CTD_human;ORPHANET
728	MESH:C536055	28962	ORPHANET
729	MESH:C536056	4041	CTD_human;ORPHANET;UNIPROT
730	MESH:C536058	760	CTD_human;ORPHANET;UNIPROT
731	MESH:C536059	8600	CTD_human;UNIPROT
732	MESH:C536063	4041	CTD_human;ORPHANET;UNIPROT
733	MESH:C536065	2316	CTD_human;ORPHANET;UNIPROT
734	MESH:C536065	8481	CTD_human
735	MESH:C536068	1736	ORPHANET
736	MESH:C536068	5073	ORPHANET
737	MESH:C536068	7015	CTD_human;ORPHANET
738	MESH:C536068	26277	ORPHANET
739	MESH:C536068	51750	ORPHANET
740	MESH:C536068	65057	ORPHANET
741	MESH:C536075	1280	CTD_human
742	MESH:C536075	1462	CTD_human;ORPHANET
743	MESH:C536078	3897	CTD_human;ORPHANET;UNIPROT
744	MESH:C536079	219844	ORPHANET
745	MESH:C536079	374654	CTD_human;ORPHANET
746	MESH:C536081	8942	CTD_human;ORPHANET;UNIPROT
747	MESH:C536082	9365	CTD_human
748	MESH:C536085	51360	CTD_human;ORPHANET;UNIPROT
749	MESH:C536088	3848	CTD_human;ORPHANET
750	MESH:C536089	285489	CTD_human;UNIPROT
751	MESH:C536089	375790	CTD_human
752	MESH:C536090	1140	CTD_human
753	MESH:C536090	1145	CTD_human;UNIPROT
754	MESH:C536090	4593	CTD_human
755	MESH:C536090	5913	CTD_human
756	MESH:C536091	1134	CTD_human
757	MESH:C536091	1140	CTD_human
758	MESH:C536091	1144	CTD_human
759	MESH:C536091	1145	CTD_human
760	MESH:C536092	3117	CTD_human
761	MESH:C536096	1813	CTD_human;ORPHANET
762	MESH:C536096	1861	ORPHANET
763	MESH:C536096	8910	CTD_human;ORPHANET;UNIPROT
764	MESH:C536096	79734	ORPHANET
765	MESH:C536096	317714	ORPHANET
766	MESH:C536101	51067	CTD_human;ORPHANET
767	MESH:C536101	80324	CTD_human;ORPHANET;UNIPROT
768	MESH:C536105	9997	UNIPROT
769	MESH:C536106	2660	CTD_human;ORPHANET
770	MESH:C536109	162417	CTD_human;ORPHANET;UNIPROT
771	MESH:C536111	1062	HPO
772	MESH:C536111	1718	HPO
773	MESH:C536111	2736	HPO
774	MESH:C536111	3897	HPO
775	MESH:C536111	4036	HPO
776	MESH:C536111	8050	HPO
777	MESH:C536111	9968	HPO
778	MESH:C536111	10300	HPO
779	MESH:C536111	29899	HPO
780	MESH:C536112	2626	HPO;ORPHANET
781	MESH:C536112	2627	ORPHANET
782	MESH:C536112	2697	HPO
783	MESH:C536112	7026	ORPHANET
784	MESH:C536112	78987	ORPHANET
785	MESH:C536113	5351	CTD_human
786	MESH:C536116	6595	CTD_human;ORPHANET;UNIPROT
787	MESH:C536116	57492	ORPHANET
788	MESH:C536119	10577	CTD_human;UNIPROT
789	MESH:C536122	778	CTD_human;HPO;ORPHANET;UNIPROT
790	MESH:C536122	2263	HPO
791	MESH:C536122	2779	HPO;ORPHANET
792	MESH:C536122	2916	CTD_human;HPO;ORPHANET;UNIPROT
793	MESH:C536122	4308	CTD_human;HPO;ORPHANET
794	MESH:C536122	5158	CTD_human;HPO;ORPHANET
795	MESH:C536122	6010	CTD_human;HPO;ORPHANET
796	MESH:C536122	6011	HPO;ORPHANET
797	MESH:C536122	6295	CTD_human;HPO;ORPHANET
798	MESH:C536122	9187	HPO;ORPHANET
799	MESH:C536122	57010	ORPHANET;CTD_human;UNIPROT
800	MESH:C536122	60506	CTD_human;ORPHANET;UNIPROT
801	MESH:C536122	93589	ORPHANET
802	MESH:C536122	345193	ORPHANET
803	MESH:C536122	440435	ORPHANET
804	MESH:C536123	55733	ORPHANET
805	MESH:C536128	1261	CTD_human;UNIPROT
806	MESH:C536128	26504	HPO
807	MESH:C536128	54714	HPO
808	MESH:C536129	54714	CTD_human;UNIPROT
809	MESH:C536130	114086	CTD_human
810	MESH:C536131	51259	CTD_human;UNIPROT
811	MESH:C536132	91147	CTD_human;UNIPROT
812	MESH:C536133	54903	CTD_human;UNIPROT
813	MESH:C536137	4582	CTD_human
814	MESH:C536138	72	CTD_human;ORPHANET
815	MESH:C536138	4629	ORPHANET
816	MESH:C536139	72	HPO
817	MESH:C536139	359	HPO
818	MESH:C536139	554	HPO
819	MESH:C536139	4629	HPO
820	MESH:C536140	1280	CTD_human
821	MESH:C536140	1302	CTD_human;ORPHANET;UNIPROT
822	MESH:C536141	23209	CTD_human;ORPHANET;UNIPROT
823	MESH:C536141	220296	ORPHANET
824	MESH:C536142	5290	ORPHANET;UNIPROT
825	MESH:C536144	22909	CTD_human
826	MESH:C536148	149461	ORPHANET
827	MESH:C536149	1029	CTD_human;ORPHANET
828	MESH:C536150	7046	CTD_human
829	MESH:C536152	2706	CTD_human;ORPHANET;UNIPROT
830	MESH:C536152	4574	ORPHANET
831	MESH:C536155	3896	CTD_human
832	MESH:C536156	5950	CTD_human
833	MESH:C536159	6303	CTD_human
834	MESH:C536159	51360	UNIPROT
835	MESH:C536161	7373	ORPHANET
836	MESH:C536161	79719	ORPHANET
837	MESH:C536162	1828	CTD_human;ORPHANET
838	MESH:C536162	1832	ORPHANET
839	MESH:C536162	3848	CTD_human;ORPHANET
840	MESH:C536163	3848	CTD_human
841	MESH:C536164	79651	ORPHANET;UNIPROT
842	MESH:C536167	4256	CTD_human;ORPHANET
843	MESH:C536168	2706	CTD_human;ORPHANET;UNIPROT
844	MESH:C536168	10804	ORPHANET
845	MESH:C536169	4507	ORPHANET
846	MESH:C536170	1836	CTD_human;ORPHANET
847	MESH:C536171	6505	ORPHANET;UNIPROT
848	MESH:C536173	362	ORPHANET;UNIPROT
849	MESH:C536174	135656	CTD_human;ORPHANET
850	MESH:C536174	727897	ORPHANET
851	MESH:C536176	5224	CTD_human;ORPHANET;UNIPROT
852	MESH:C536181	4792	ORPHANET
853	MESH:C536181	8517	CTD_human;ORPHANET;UNIPROT
854	MESH:C536183	5317	CTD_human;ORPHANET
855	MESH:C536185	1487	HPO
856	MESH:C536185	2296	HPO
857	MESH:C536185	3954	HPO
858	MESH:C536185	5080	CTD_human
859	MESH:C536185	7468	HPO
860	MESH:C536185	10815	HPO
861	MESH:C536185	53834	HPO
862	MESH:C536189	8626	CTD_human;ORPHANET
863	MESH:C536190	1001	CTD_human;ORPHANET;UNIPROT
864	MESH:C536192	11107	ORPHANET
865	MESH:C536192	84627	CTD_human;ORPHANET
866	MESH:C536193	7148	CTD_human;ORPHANET;UNIPROT
867	MESH:C536194	1277	CTD_human;ORPHANET
868	MESH:C536194	1289	CTD_human;ORPHANET
869	MESH:C536194	1290	CTD_human;ORPHANET
870	MESH:C536195	1277	ORPHANET
871	MESH:C536195	1289	CTD_human;ORPHANET
872	MESH:C536195	1290	ORPHANET
873	MESH:C536196	1281	CTD_human;UNIPROT
874	MESH:C536196	7148	CTD_human;ORPHANET
875	MESH:C536198	5351	CTD_human;ORPHANET;UNIPROT
876	MESH:C536200	1278	CTD_human;ORPHANET
877	MESH:C536201	11285	CTD_human;ORPHANET;UNIPROT
878	MESH:C536201	126792	ORPHANET
879	MESH:C536203	4644	ORPHANET
880	MESH:C536209	429	CTD_human;ORPHANET
881	MESH:C536209	627	CTD_human;UNIPROT
882	MESH:C536209	1908	CTD_human;ORPHANET
883	MESH:C536209	2668	CTD_human;ORPHANET
884	MESH:C536209	5979	CTD_human;ORPHANET;UNIPROT
885	MESH:C536209	8929	CTD_human;ORPHANET;UNIPROT
886	MESH:C536210	1811	ORPHANET;UNIPROT
887	MESH:C536211	2201	CTD_human;ORPHANET;UNIPROT
888	MESH:C536213	54657	UNIPROT
889	MESH:C536213	54658	CTD_human;ORPHANET;UNIPROT
890	MESH:C536214	9244	CTD_human;ORPHANET
891	MESH:C536214	23529	ORPHANET
892	MESH:C536221	3110	CTD_human;ORPHANET;UNIPROT
893	MESH:C536221	5125	CTD_human
894	MESH:C536223	8200	CTD_human;HPO;ORPHANET
895	MESH:C536223	9241	CTD_human;HPO;ORPHANET
896	MESH:C536225	10516	CTD_human
897	MESH:C536227	1991	CTD_human;ORPHANET;UNIPROT
898	MESH:C536230	59	HPO
899	MESH:C536230	2200	HPO
900	MESH:C536230	2301	HPO
901	MESH:C536230	4015	HPO
902	MESH:C536230	4088	HPO
903	MESH:C536230	4629	HPO
904	MESH:C536230	4638	HPO
905	MESH:C536230	5592	HPO
906	MESH:C536230	7042	HPO
907	MESH:C536230	7043	HPO
908	MESH:C536230	7046	HPO
909	MESH:C536230	7048	HPO
910	MESH:C536230	8076	HPO
911	MESH:C536231	1218	CTD_human
912	MESH:C536231	7273	CTD_human
913	MESH:C536233	668	CTD_human
914	MESH:C536238	2652	CTD_human;HPO;ORPHANET;UNIPROT
915	MESH:C536238	5956	CTD_human;HPO;ORPHANET;UNIPROT
916	MESH:C536238	100534624	CTD_human
917	MESH:C536240	7010	ORPHANET
918	MESH:C536246	4556	ORPHANET
919	MESH:C536246	4566	ORPHANET
920	MESH:C536246	4567	CTD_human;ORPHANET
921	MESH:C536252	579	HPO
922	MESH:C536252	860	HPO
923	MESH:C536252	1028	HPO
924	MESH:C536252	1280	HPO
925	MESH:C536252	2697	HPO
926	MESH:C536252	6023	HPO
927	MESH:C536252	6424	HPO;ORPHANET
928	MESH:C536252	7040	HPO
929	MESH:C536252	9361	HPO
930	MESH:C536253	9051	CTD_human;ORPHANET;UNIPROT
931	MESH:C536254	501	CTD_human;ORPHANET;UNIPROT
932	MESH:C536258	54704	CTD_human;ORPHANET
933	MESH:C536260	5328	ORPHANET
934	MESH:C536266	117192	CTD_human
935	MESH:C536271	10999	CTD_human;ORPHANET;UNIPROT
936	MESH:C536273	6768	CTD_human;ORPHANET;UNIPROT
937	MESH:C536275	5155	CTD_human;ORPHANET
938	MESH:C536275	5159	ORPHANET
939	MESH:C536275	6575	CTD_human;ORPHANET;UNIPROT
940	MESH:C536275	9213	ORPHANET
941	MESH:C536275	23706	CTD_human
942	MESH:C536277	23459	CTD_human
943	MESH:C536285	54716	CTD_human;ORPHANET
944	MESH:C536285	153201	CTD_human;ORPHANET;UNIPROT
945	MESH:C536285	340024	CTD_human;ORPHANET
946	MESH:C536285	348932	ORPHANET
947	MESH:C536288	100	HPO
948	MESH:C536289	8517	CTD_human;UNIPROT
949	MESH:C536290	10986	CTD_human
950	MESH:C536291	23495	CTD_human;UNIPROT
951	MESH:C536293	4598	HPO
952	MESH:C536293	7020	HPO
953	MESH:C536293	9731	ORPHANET
954	MESH:C536293	9786	ORPHANET
955	MESH:C536293	23247	ORPHANET
956	MESH:C536293	27077	ORPHANET
957	MESH:C536293	51259	HPO
958	MESH:C536293	54806	ORPHANET
959	MESH:C536293	54903	ORPHANET
960	MESH:C536293	56623	CTD_human;ORPHANET;UNIPROT
961	MESH:C536293	65062	ORPHANET
962	MESH:C536293	65250	ORPHANET
963	MESH:C536293	79600	CTD_human;ORPHANET
964	MESH:C536293	79848	ORPHANET
965	MESH:C536293	79867	ORPHANET
966	MESH:C536293	91147	ORPHANET
967	MESH:C536293	95681	ORPHANET
968	MESH:C536293	200894	ORPHANET
969	MESH:C536293	219844	ORPHANET
970	MESH:C536294	51259	CTD_human;UNIPROT
971	MESH:C536295	54806	CTD_human;UNIPROT
972	MESH:C536296	4867	CTD_human;ORPHANET
973	MESH:C536296	23322	ORPHANET
974	MESH:C536296	65062	ORPHANET
975	MESH:C536297	1617	ORPHANET
976	MESH:C536297	5940	ORPHANET
977	MESH:C536297	7258	ORPHANET
978	MESH:C536297	8287	ORPHANET
979	MESH:C536297	8653	ORPHANET
980	MESH:C536297	57054	ORPHANET
981	MESH:C536297	57055	ORPHANET
982	MESH:C536297	57135	ORPHANET
983	MESH:C536300	170302	CTD_human;ORPHANET
984	MESH:C536307	9496	ORPHANET
985	MESH:C536309	1495	UNIPROT;CTD_human
986	MESH:C536309	5961	CTD_human;UNIPROT
987	MESH:C536309	619480	CTD_human
988	MESH:C536311	6469	CTD_human;ORPHANET
989	MESH:C536311	64327	CTD_human;ORPHANET
990	MESH:C536316	9333	CTD_human;ORPHANET;UNIPROT
991	MESH:C536317	547	ORPHANET
992	MESH:C536317	55704	ORPHANET;ORPHANET
993	MESH:C536319	9255	ORPHANET
994	MESH:C536321	55612	CTD_human;ORPHANET;UNIPROT
995	MESH:C536328	5310	ORPHANET
996	MESH:C536328	7249	ORPHANET
997	MESH:C536328	8132	CTD_human
998	MESH:C536329	7305	CTD_human;ORPHANET
999	MESH:C536329	54209	CTD_human;ORPHANET;UNIPROT
1000	MESH:C536330	4041	HPO;ORPHANET
1001	MESH:C536330	5589	CTD_human;HPO;ORPHANET
1002	MESH:C536330	11231	CTD_human;HPO;ORPHANET
1003	MESH:C536332	3954	HPO
1004	MESH:C536332	4750	HPO
1005	MESH:C536332	6299	HPO
1006	MESH:C536332	6469	HPO
1007	MESH:C536332	6608	HPO
1008	MESH:C536332	7020	HPO
1009	MESH:C536332	7468	HPO
1010	MESH:C536332	7469	HPO
1011	MESH:C536332	9343	HPO
1012	MESH:C536333	2737	CTD_human
1013	MESH:C536334	801	ORPHANET
1014	MESH:C536334	805	ORPHANET
1015	MESH:C536334	808	ORPHANET
1016	MESH:C536334	845	CTD_human;ORPHANET;CTD_human;UNIPROT
1017	MESH:C536334	2771	CTD_human
1018	MESH:C536334	6262	CTD_human;ORPHANET;UNIPROT
1019	MESH:C536334	10345	ORPHANET
1020	MESH:C536334	253017	ORPHANET
1021	MESH:C536335	8792	CTD_human;ORPHANET
1022	MESH:C536338	100196910	CTD_human
1023	MESH:C536339	4598	CTD_human;UNIPROT
1024	MESH:C536339	9733	CTD_human
1025	MESH:C536343	28982	CTD_human;ORPHANET;UNIPROT
1026	MESH:C536352	7439	CTD_human;ORPHANET;UNIPROT
1027	MESH:C536353	37	CTD_human;ORPHANET;UNIPROT
1028	MESH:C536355	6229	CTD_human
1029	MESH:C536356	286	ORPHANET
1030	MESH:C536356	2038	ORPHANET
1031	MESH:C536356	6521	ORPHANET
1032	MESH:C536356	6708	ORPHANET
1033	MESH:C536356	6710	ORPHANET
1034	MESH:C536357	22	HPO
1035	MESH:C536357	212	HPO
1036	MESH:C536357	546	HPO
1037	MESH:C536357	3039	HPO
1038	MESH:C536357	3040	HPO
1039	MESH:C536357	3043	HPO
1040	MESH:C536357	7018	CTD_human
1041	MESH:C536357	9663	HPO
1042	MESH:C536357	10265	CTD_human
1043	MESH:C536357	23729	HPO
1044	MESH:C536357	51095	HPO
1045	MESH:C536358	22	CTD_human;ORPHANET;UNIPROT
1046	MESH:C536360	449013	CTD_human
1047	MESH:C536361	8200	ORPHANET
1048	MESH:C536366	100188767	CTD_human
1049	MESH:C536370	3708	ORPHANET;UNIPROT
1050	MESH:C536370	5080	CTD_human;ORPHANET
1051	MESH:C536372	5080	CTD_human
1052	MESH:C536373	170	CTD_human
1053	MESH:C536373	3664	HPO
1054	MESH:C536373	8626	HPO
1055	MESH:C536373	30062	HPO
1056	MESH:C536373	54101	HPO
1057	MESH:C536376	2294	HPO
1058	MESH:C536376	4613	HPO
1059	MESH:C536376	9401	HPO
1060	MESH:C536377	526	HPO
1061	MESH:C536377	1280	HPO
1062	MESH:C536377	1308	HPO
1063	MESH:C536377	1832	HPO
1064	MESH:C536377	3655	HPO
1065	MESH:C536377	3691	HPO
1066	MESH:C536377	3728	HPO
1067	MESH:C536377	3909	HPO
1068	MESH:C536377	3914	HPO
1069	MESH:C536377	3918	HPO
1070	MESH:C536377	4010	HPO
1071	MESH:C536377	4920	HPO
1072	MESH:C536377	5339	HPO
1073	MESH:C536377	6662	CTD_human
1074	MESH:C536377	7476	HPO
1075	MESH:C536377	8626	HPO
1076	MESH:C536377	9241	HPO
1077	MESH:C536377	26137	HPO
1078	MESH:C536377	54101	HPO
1079	MESH:C536377	343637	CTD_human
1080	MESH:C536382	4041	ORPHANET;UNIPROT
1081	MESH:C536382	4693	ORPHANET
1082	MESH:C536382	8322	CTD_human;ORPHANET;UNIPROT
1083	MESH:C536382	23554	ORPHANET
1084	MESH:C536382	79797	ORPHANET
1085	MESH:C536385	117581	ORPHANET;UNIPROT
1086	MESH:C536386	3211	CTD_human
1087	MESH:C536386	7880	CTD_human
1088	MESH:C536386	22811	CTD_human
1089	MESH:C536390	4036	CTD_human;ORPHANET;UNIPROT
1090	MESH:C536391	2489	CTD_human
1091	MESH:C536392	2157	CTD_human
1092	MESH:C536398	10165	CTD_human;ORPHANET;UNIPROT
1093	MESH:C536399	129563	CTD_human;ORPHANET;UNIPROT
1094	MESH:C536404	7827	CTD_human
1095	MESH:C536404	9688	CTD_human
1096	MESH:C536404	23165	CTD_human
1097	MESH:C536404	57510	CTD_human
1098	MESH:C536405	26227	ORPHANET;UNIPROT
1099	MESH:C536405	29968	ORPHANET
1100	MESH:C536408	238	ORPHANET
1101	MESH:C536408	4004	ORPHANET
1102	MESH:C536408	4613	ORPHANET
1103	MESH:C536408	7153	ORPHANET
1104	MESH:C536408	8929	ORPHANET
1105	MESH:C536408	57531	ORPHANET
1106	MESH:C536408	389421	ORPHANET
1107	MESH:C536409	4522	CTD_human;UNIPROT
1108	MESH:C536409	4524	CTD_human
1109	MESH:C536409	4548	CTD_human
1110	MESH:C536409	4552	CTD_human
1111	MESH:C536411	5476	CTD_human;ORPHANET;UNIPROT
1112	MESH:C536414	189	CTD_human;ORPHANET;UNIPROT
1113	MESH:C536415	9380	CTD_human;ORPHANET
1114	MESH:C536416	11160	ORPHANET
1115	MESH:C536416	57679	CTD_human;ORPHANET
1116	MESH:C536420	26137	CTD_human;ORPHANET;UNIPROT
1117	MESH:C536424	5456	CTD_human;ORPHANET;UNIPROT
1118	MESH:C536425	791121	CTD_human
1119	MESH:C536426	50945	CTD_human;ORPHANET;UNIPROT
1120	MESH:C536430	23322	CTD_human;ORPHANET;UNIPROT
1121	MESH:C536430	56623	ORPHANET
1122	MESH:C536430	57545	CTD_human;ORPHANET;UNIPROT
1123	MESH:C536430	91147	CTD_human;ORPHANET;UNIPROT
1124	MESH:C536434	9361	ORPHANET;UNIPROT
1125	MESH:C536436	6595	CTD_human
1126	MESH:C536436	6597	CTD_human;ORPHANET
1127	MESH:C536436	6598	CTD_human;ORPHANET
1128	MESH:C536436	6605	CTD_human;ORPHANET
1129	MESH:C536436	6664	ORPHANET
1130	MESH:C536436	8289	CTD_human;ORPHANET
1131	MESH:C536436	57492	CTD_human;ORPHANET
1132	MESH:C536438	157680	CTD_human;ORPHANET;UNIPROT
1133	MESH:C536439	83959	CTD_human;ORPHANET;UNIPROT
1134	MESH:C536446	9990	CTD_human;ORPHANET
1135	MESH:C536447	3290	CTD_human
1136	MESH:C536447	9563	CTD_human
1137	MESH:C536450	9131	ORPHANET;UNIPROT
1138	MESH:C536453	5077	CTD_human;ORPHANET;UNIPROT
1139	MESH:C536456	1947	CTD_human;ORPHANET;UNIPROT
1140	MESH:C536457	2706	CTD_human;ORPHANET;UNIPROT
1141	MESH:C536458	2811	CTD_human;ORPHANET;UNIPROT
1142	MESH:C536463	4254	ORPHANET
1143	MESH:C536463	4286	CTD_human;ORPHANET
1144	MESH:C536463	6591	ORPHANET
1145	MESH:C536463	6663	CTD_human;ORPHANET;UNIPROT
1146	MESH:C536464	4286	CTD_human;UNIPROT
1147	MESH:C536465	7488	CTD_human
1148	MESH:C536467	1908	CTD_human;ORPHANET
1149	MESH:C536467	1910	CTD_human;ORPHANET;UNIPROT
1150	MESH:C536467	6663	CTD_human;ORPHANET
1151	MESH:C536471	8788	ORPHANET
1152	MESH:C536471	55384	ORPHANET
1153	MESH:C536471	388015	ORPHANET
1154	MESH:C536477	1131	ORPHANET
1155	MESH:C536479	131669	CTD_human;ORPHANET;UNIPROT
1156	MESH:C536480	9860	ORPHANET
1157	MESH:C536480	60495	CTD_human;ORPHANET
1158	MESH:C536482	5979	CTD_human;ORPHANET
1159	MESH:C536482	7380	CTD_human
1160	MESH:C536482	8516	ORPHANET
1161	MESH:C536482	26281	ORPHANET
1162	MESH:C536482	158326	CTD_human
1163	MESH:C536485	4647	CTD_human
1164	MESH:C536486	10083	CTD_human
1165	MESH:C536487	64072	CTD_human
1166	MESH:C536487	65217	CTD_human
1167	MESH:C536488	7396	CTD_human
1168	MESH:C536489	65217	CTD_human
1169	MESH:C536490	7399	CTD_human;UNIPROT
1170	MESH:C536492	84059	CTD_human;UNIPROT
1171	MESH:C536494	1964	CTD_human
1172	MESH:C536494	2767	CTD_human;ORPHANET
1173	MESH:C536494	2776	CTD_human;ORPHANET
1174	MESH:C536494	5332	CTD_human
1175	MESH:C536494	5728	HPO
1176	MESH:C536494	8314	CTD_human;HPO
1177	MESH:C536494	23451	CTD_human;ORPHANET
1178	MESH:C536494	57105	CTD_human;ORPHANET
1179	MESH:C536494	170592	CTD_human
1180	MESH:C536494	170593	CTD_human
1181	MESH:C536495	3239	ORPHANET
1182	MESH:C536498	7473	CTD_human;HPO
1183	MESH:C536500	7473	ORPHANET
1184	MESH:C536508	2261	CTD_human;ORPHANET;UNIPROT
1185	MESH:C536510	10560	CTD_human;ORPHANET;UNIPROT
1186	MESH:C536512	7172	CTD_human
1187	MESH:C536519	84930	CTD_human;UNIPROT
1188	MESH:C536523	5077	HPO
1189	MESH:C536523	54361	HPO
1190	MESH:C536527	4041	CTD_human;UNIPROT
1191	MESH:C536528	3664	CTD_human;ORPHANET;UNIPROT
1192	MESH:C536528	57822	ORPHANET
1193	MESH:C536529	57822	UNIPROT
1194	MESH:C536530	8642	CTD_human;ORPHANET;UNIPROT
1195	MESH:C536530	79633	CTD_human;ORPHANET
1196	MESH:C536531	5147	ORPHANET
1197	MESH:C536531	8481	ORPHANET
1198	MESH:C536531	9851	ORPHANET
1199	MESH:C536531	26123	ORPHANET
1200	MESH:C536531	51259	ORPHANET
1201	MESH:C536531	65250	ORPHANET;UNIPROT
1202	MESH:C536531	200728	UNIPROT
1203	MESH:C536531	374654	ORPHANET
1204	MESH:C536534	3239	CTD_human;ORPHANET
1205	MESH:C536534	5125	CTD_human
1206	MESH:C536538	4054	ORPHANET
1207	MESH:C536545	1814	CTD_human
1208	MESH:C536546	2112	CTD_human
1209	MESH:C536549	1747	CTD_human;ORPHANET
1210	MESH:C536554	10908	ORPHANET;UNIPROT
1211	MESH:C536556	136647	UNIPROT
1212	MESH:C536560	51099	CTD_human;ORPHANET;UNIPROT
1213	MESH:C536561	2328	CTD_human;HPO;ORPHANET;UNIPROT
1214	MESH:C536570	2697	UNIPROT
1215	MESH:C536571	1294	HPO
1216	MESH:C536572	1437	CTD_human
1217	MESH:C536573	2317	CTD_human;ORPHANET;UNIPROT
1218	MESH:C536575	84295	CTD_human;ORPHANET;UNIPROT
1219	MESH:C536582	4967	CTD_human;ORPHANET
1220	MESH:C536586	1285	ORPHANET
