pmid	food-id	disease-id	association
21986818	Plant ID:45171	MESH:D002318	Positive
21986853	Plant ID:3668	MESH:D064420	Negative
21986853	Plant ID:3668	MESH:D015746	Negative
21986853	Plant ID:3668	MESH:D014839	Negative
21986853	Plant ID:3668	MESH:D006396	Negative
21986853	Plant ID:3668	MESH:D003967	Negative
21986853	Plant ID:3668	MESH:D007022	Negative
21986853	Plant ID:3668	MESH:D005767	Negative
21986853	Plant ID:3668	MESH:D006396	Negative
21986853	Plant ID:3668	MESH:D007022	Negative
21987283	Plant ID:219868	MESH:D003920	Positive
21987283	Plant ID:219868	MESH:D003920	Positive
21987283	Plant ID:219868	MESH:D003920	Positive
21987293	Plant ID:13443	MESH:D056486	Positive
21987293	Plant ID:13443	MESH:D008107	Positive
21987293	Plant ID:13443	MESH:D019698	Positive
21987293	Plant ID:13443	MESH:D005355	Positive
21988208	Plant ID:4047	MESH:D020258	Positive
21988529	Plant ID:38868	MESH:D003920	Positive
21988529	Plant ID:72332	MESH:D003920	Positive
21989142	Plant ID:4442	MESH:D063646	Positive
21990307	Plant ID:94328	MESH:D000236	Positive
21992488	Plant ID:4081	MESH:D011471	Positive
21992488	Plant ID:4081	MESH:D011471	Positive
21992488	Plant ID:4081	MESH:D011471	Positive
21992488	Plant ID:4081	MESH:D011471	Positive
21992488	Plant ID:3712	MESH:D011471	Positive
21992488	Plant ID:3712	MESH:D011471	Positive
21992488	Plant ID:13337	MESH:D011471	Positive
21992488	Plant ID:13337	MESH:D011471	Positive
21992488	Plant ID:3847	MESH:D011471	Positive
21992583	Plant ID:4097	MESH:D003643	Negative
21992731	Plant ID:4097	MESH:D008171	Negative
21994336	Plant ID:4097	MESH:D003643	Negative
21994336	Plant ID:4097	MESH:D001523	Negative
21994404	Plant ID:4097	MESH:D009369	Negative
21995179	Plant ID:3435	MESH:D004342	Negative
21997347	Plant ID:4097	MESH:D003643	Negative
21997347	Plant ID:4097	MESH:D002292	Negative
21998290	Plant ID:35608	MESH:D008288	Positive
21998290	Plant ID:35608	MESH:D009369	Positive
21999109	Plant ID:72332	MESH:D001523	Positive
21999179	Plant ID:43522	MESH:D004194	Positive
21999332	Plant ID:48038	MESH:D003731	Positive
21999500	Plant ID:3483	MESH:D010146	Negative
21999500	Plant ID:3483	MESH:D010146	Positive
21999921	Plant ID:3708	MESH:D002318	Negative
22000010	Plant ID:4097	MESH:D004646	Negative
22000010	Plant ID:4097	MESH:D008171	Negative
22000010	Plant ID:4097	MESH:D006976	Negative
22000068	Plant ID:4097	MESH:D003550	Negative
9972171	Plant ID:4097	MESH:D011230	Negative
9973206	Plant ID:136217	MESH:D063646	Positive
9987830	Plant ID:265806	MESH:D013274	Positive
9988444	Plant ID:4097	MESH:D001249	Negative
9988444	Plant ID:4097	MESH:D012131	Negative
9988452	Plant ID:4097	MESH:D001249	Negative
9989391	Plant ID:3818	MESH:D002318	Positive
9989657	Plant ID:62337	MESH:D004342	Positive
9989657	Plant ID:62337	MESH:D004342	Positive
9990753	Plant ID:4097	MESH:D003643	Negative
9990753	Plant ID:4097	MESH:D009369	Negative
9990753	Plant ID:4097	MESH:D009369	Negative
9990753	Plant ID:4097	MESH:D009369	Negative
19248657	Plant ID:49992	MESH:D014456	Positive
19248657	Plant ID:13329	MESH:D014456	Positive
19248657	Plant ID:49992	MESH:D016773	Positive
19248657	Plant ID:13329	MESH:D016773	Positive
19248711	Plant ID:94328	MESH:D006939	Positive
19249949	Plant ID:4097	MESH:D010024	Negative
19250006	Plant ID:94328	MESH:D014839	Positive
19250006	Plant ID:94328	MESH:D009325	Positive
19250006	Plant ID:94328	MESH:D014839	Positive
19250006	Plant ID:94328	MESH:D009325	Positive
19250006	Plant ID:94328	MESH:D014839	Positive
19251074	Plant ID:4097	MESH:D019547	Negative
19251395	Plant ID:4072	MESH:D018149	Positive
19251395	Plant ID:3847	MESH:D018149	Positive
19251471	Plant ID:184783	MESH:D012873	Negative
19251795	Plant ID:4097	MESH:D001249	Negative
19251795	Plant ID:4097	MESH:D029424	Negative
19251827	Plant ID:4097	MESH:D003643	Negative
19252286	Plant ID:43522	MESH:D009410	Positive
19252286	Plant ID:43522	MESH:D009410	Positive
19252318	Plant ID:385388	MESH:D052016	Positive
19253786	Plant ID:4097	MESH:D009369	Negative
19253862	Plant ID:204149	MESH:D001008	Positive
19253862	Plant ID:204149	MESH:D003866	Positive
19254366	Plant ID:79319	MESH:D009765	Positive
19254366	Plant ID:79319	MESH:D006949	Positive
19254777	Plant ID:3311	MESH:D065666	Positive
19254777	Plant ID:3311	MESH:D000544	Positive
19254891	Plant ID:4097	MESH:D003866	Negative
19255507	Plant ID:4068	MESH:D003920	Positive
19255805	Plant ID:4097	MESH:D003643	Negative
19256436	Plant ID:341683	MESH:D007247	Positive
19256774	Plant ID:4097	MESH:D000437	Negative
19256774	Plant ID:4097	MESH:D002294	Negative
19256780	Plant ID:4097	MESH:D003643	Negative
19259098	Plant ID:4097	MESH:D009062	Negative
19259476	Plant ID:3818	MESH:C538130	Negative
19259502	Plant ID:3899	MESH:D009349	Negative
19259502	Plant ID:3899	MESH:D009349	Negative
19259864	Plant ID:4097	MESH:D008175	Negative
19259864	Plant ID:4097	MESH:D008175	Negative
19259864	Plant ID:4097	MESH:D008175	Negative
19259974	Plant ID:4097	MESH:D003643	Negative
19260327	Plant ID:203015	MESH:D003866	Positive
19262504	Plant ID:4097	MESH:D007249	Negative
19262785	Plant ID:13708	MESH:D042882	Positive
19262909	Plant ID:4097	MESH:D003643	Negative
19263080	Plant ID:3906	MESH:D006461	Negative
19263080	Plant ID:3906	MESH:D000743	Negative
19263080	Plant ID:3906	MESH:D003490	Negative
19263080	Plant ID:3906	MESH:D008708	Negative
19263281	Plant ID:4097	MESH:D029424	Negative
19263281	Plant ID:4097	MESH:D001249	Negative
19263396	Plant ID:3888	MESH:D010243	Negative
19263826	Plant ID:2708	MESH:D001008	Positive
19264863	Plant ID:4097	MESH:D003371	Negative
19265957	Plant ID:4081	MESH:D042882	Positive
19266179	Plant ID:13443	MESH:D002318	Negative
19266179	Plant ID:13443	MESH:D003920	Negative
19267249	Plant ID:4222	MESH:D009369	Negative
19267698	Plant ID:4097	MESH:D001714	Negative
19268534	Plant ID:4565	MESH:D001327	Negative
19269302	Plant ID:4097	MESH:D012131	Negative
19270394	Plant ID:4513	MESH:D006255	Positive
19271284	Plant ID:3486	MESH:D009369	Positive
19271317	Plant ID:13443	MESH:C566250	Negative
19271320	Plant ID:36610	MESH:D006461	Positive
19271320	Plant ID:36610	MESH:D004194	Positive
19271742	Plant ID:94328	MESH:D004342	Positive
19271742	Plant ID:94328	MESH:D004342	Positive
19271947	Plant ID:4097	MESH:D006973	Negative
19271947	Plant ID:4097	MESH:D006949	Negative
19271947	Plant ID:4097	MESH:D009765	Negative
19271947	Plant ID:4097	MESH:D003920	Negative
19271947	Plant ID:4097	MESH:D020326	Negative
19272172	Plant ID:132459	MESH:D002318	Positive
19272183	Plant ID:35608	MESH:D064420	Positive
19273280	Plant ID:3818	MESH:D004342	Negative
19273280	Plant ID:3818	MESH:D004342	Negative
19273280	Plant ID:3818	MESH:D004342	Negative
19273280	Plant ID:3818	MESH:D004342	Negative
19273543	Plant ID:4097	MESH:D003072	Negative
19273543	Plant ID:4097	MESH:D003072	Negative
19274696	Plant ID:34199	MESH:D012532	Positive
19275211	Plant ID:4097	MESH:D003643	Negative
19275238	Plant ID:4565	MESH:D011151	Negative
19275238	Plant ID:4565	MESH:D004342	Negative
19275687	Plant ID:128608	MESH:D004194	Positive
19275687	Plant ID:92921	MESH:D004194	Positive
19275687	Plant ID:4682	MESH:D004194	Positive
19275802	Plant ID:4097	MESH:D001249	Negative
19275802	Plant ID:4097	MESH:D004646	Negative
19275802	Plant ID:4097	MESH:D001991	Negative
19275924	Plant ID:43166	MESH:D009765	Positive
19275961	Plant ID:3483	MESH:D001008	Negative
19275961	Plant ID:3483	MESH:D001008	Negative
19276341	Plant ID:4097	MESH:D009369	Negative
19276341	Plant ID:4097	MESH:D008175	Negative
19277186	Plant ID:34256	MESH:D042882	Negative
19277189	Plant ID:3719	MESH:D042882	Positive
19277189	Plant ID:99072	MESH:D042882	Positive
19277189	Plant ID:3559	MESH:D042882	Positive
19277659	Plant ID:4054	MESH:D009369	Positive
26952548	Plant ID:4097	MESH:D008831	Negative
27897118	Plant ID:4097	MESH:D008175	Negative
27897118	Plant ID:4097	MESH:D029424	Negative
27897118	Plant ID:4097	MESH:D002318	Negative
27897118	Plant ID:4097	MESH:D006956	Negative
27897118	Plant ID:4097	MESH:D003317	Negative
27897118	Plant ID:4097	MESH:D014786	Negative
27913954	Plant ID:304153	MESH:D004194	Positive
27913954	Plant ID:304153	MESH:D004194	Positive
28012001	Plant ID:42229	MESH:D050723	Negative
28065199	Plant ID:128017	MESH:D006509	Positive
28078992	Plant ID:4097	MESH:D002833	Negative
28078992	Plant ID:4097	MESH:D014605	Negative
28078992	Plant ID:4097	MESH:D004487	Negative
28078992	Plant ID:4097	MESH:D049970	Negative
28078992	Plant ID:4097	MESH:D015423	Negative
28078992	Plant ID:4097	MESH:D009901	Negative
28078992	Plant ID:4097	MESH:D029242	Negative
28078992	Plant ID:4097	MESH:D001766	Negative
28229941	Plant ID:109975	MESH:D003920	Positive
28299174	Plant ID:3847	MESH:D009369	Positive
28303169	Plant ID:4682	MESH:D008107	Positive
28303169	Plant ID:4682	MESH:D005355	Positive
28303238	Plant ID:4097	MESH:D001249	Negative
28303238	Plant ID:4097	MESH:D001249	Negative
28303238	Plant ID:4097	MESH:D001249	Negative
28303238	Plant ID:4097	MESH:D001249	Negative
28303238	Plant ID:4097	MESH:D001249	Negative
28315720	Plant ID:4307	MESH:D003920	Positive
28316316	Plant ID:4097	MESH:D003920	Negative
28316316	Plant ID:4097	MESH:D003324	Negative
28316316	Plant ID:4097	MESH:D016891	Negative
28316316	Plant ID:4097	MESH:D004240	Negative
28316775	Plant ID:392747	MESH:D064420	Positive
28316915	Plant ID:4097	MESH:D009914	Negative
28317175	Plant ID:3760	MESH:D012131	Negative
28317465	Plant ID:39350	MESH:D006261	Positive
28317465	Plant ID:39350	MESH:D007674	Positive
28317482	Plant ID:22663	MESH:D050197	Positive
28317509	Plant ID:3483	MESH:D001523	Negative
28317545	Plant ID:29780	MESH:D004194	Negative
28317739	Plant ID:4615	MESH:D000860	Positive
27578475	Plant ID:4097	MESH:D004417	Negative
27578475	Plant ID:4097	MESH:D003371	Negative
28487065	Plant ID:265783	MESH:D009765	Positive
28487065	Plant ID:265783	MESH:D003876	Positive
28487065	Plant ID:265783	MESH:D008107	Positive
28505392	Plant ID:94328	MESH:D006949	Positive
28505392	Plant ID:94328	MESH:D006943	Positive
28505392	Plant ID:94328	MESH:D007249	Positive
28505392	Plant ID:94328	MESH:D006949	Positive
28505392	Plant ID:94328	MESH:D006943	Positive
28505392	Plant ID:94328	MESH:D007249	Positive
28557964	Plant ID:4097	MESH:D006333	Negative
28557964	Plant ID:4097	MESH:D029424	Negative
28584907	Plant ID:35625	MESH:D056486	Negative
28591721	Plant ID:3311	MESH:D002318	Positive
28618011	Plant ID:3747	MESH:D004194	Positive
28618413	Plant ID:137221	MESH:D056486	Positive
28645635	Plant ID:3735	MESH:D007249	Positive
28645635	Plant ID:3735	MESH:D009369	Positive
28645635	Plant ID:3735	MESH:D011528	Positive
28687196	Plant ID:126418	MESH:D007249	Positive
28692704	Plant ID:4097	MESH:D009062	Negative
28693185	Plant ID:126910	MESH:D009369	Positive
28693209	Plant ID:4097	MESH:D009369	Negative
28693281	Plant ID:13443	MESH:D009369	Positive
28693281	Plant ID:13443	MESH:D015179	Positive
28693281	Plant ID:13443	MESH:D003110	Positive
28693287	Plant ID:555479	MESH:D009369	Positive
28693289	Plant ID:136217	MESH:D009369	Positive
28694741	Plant ID:4097	MESH:D014388	Negative
28694757	Plant ID:124943	MESH:D009437	Positive
28694758	Plant ID:126435	MESH:D001249	Positive
28694758	Plant ID:126435	MESH:D014456	Positive
28694758	Plant ID:126435	MESH:D009369	Positive
28694778	Plant ID:555479	MESH:D009369	Positive
28694778	Plant ID:78534	MESH:D009369	Positive
28695397	Plant ID:4054	MESH:D058225	Positive
28695397	Plant ID:4054	MESH:D058225	Positive
28695397	Plant ID:4054	MESH:D009437	Negative
28695397	Plant ID:4054	MESH:D009437	Positive
2128117	Plant ID:4682	MESH:D063646	Negative
2128117	Plant ID:4679	MESH:D004482	Positive
2128117	Plant ID:4682	MESH:D009369	Positive
2128117	Plant ID:4682	MESH:D004482	Positive
2128118	Plant ID:4682	MESH:D009062	Positive
2128682	Plant ID:3818	MESH:D001480	Negative
2132000	Plant ID:5341	MESH:D009369	Positive
2137403	Plant ID:51089	MESH:D003872	Negative
2137403	Plant ID:51089	MESH:D003872	Negative
2137403	Plant ID:105181	MESH:D003872	Negative
2137403	Plant ID:128608	MESH:D003872	Negative
2138069	Plant ID:4097	MESH:D063646	Negative
2138069	Plant ID:4097	MESH:D050197	Negative
2143044	Plant ID:2708	MESH:D003877	Negative
2144303	Plant ID:3988	MESH:D004342	Negative
2147434	Plant ID:4097	MESH:D011507	Negative
2149141	Plant ID:13443	MESH:D003327	Positive
2150429	Plant ID:13443	MESH:D004342	Negative
2150429	Plant ID:3988	MESH:D004342	Negative
2150429	Plant ID:13443	MESH:D004342	Negative
2151361	Plant ID:56742	MESH:D003872	Negative
25450696	Plant ID:136217	MESH:D009369	Positive
27109481	Plant ID:35608	MESH:D009369	Positive
27309573	Plant ID:861413	MESH:D003967	Positive
27309573	Plant ID:861413	MESH:D010146	Positive
27309573	Plant ID:861413	MESH:D007249	Positive
27309573	Plant ID:861413	MESH:D006948	Positive
27435935	Plant ID:3922	MESH:D008103	Positive
28477171	Plant ID:3922	MESH:D008103	Positive
28637971	Plant ID:3528	MESH:D055370	Positive
28664511	Plant ID:4097	MESH:D009369	Negative
28664511	Plant ID:4097	MESH:D001943	Negative
28664511	Plant ID:4097	MESH:D009369	Negative
28734114	Plant ID:22663	MESH:D007247	Positive
28776277	Plant ID:4432	MESH:D004827	Positive
28801840	Plant ID:4097	MESH:D009369	Negative
28801840	Plant ID:4097	MESH:D063646	Negative
28801840	Plant ID:4097	MESH:D063646	Negative
28801840	Plant ID:4097	MESH:D009369	Negative
28801876	Plant ID:4097	MESH:C535575	Negative
28801876	Plant ID:4097	MESH:D000437	Negative
28822021	Plant ID:85232	MESH:D009765	Positive
28850550	Plant ID:4442	MESH:D000309	Positive
28850550	Plant ID:4442	MESH:D003920	Positive
28906127	Plant ID:4097	MESH:D003027	Negative
28906127	Plant ID:4097	MESH:D003027	Negative
28981096	Plant ID:4097	MESH:D001749	Negative
7697964	Plant ID:4097	MESH:D010024	Negative
22737446	Plant ID:190534	MESH:D006973	Positive
22737478	Plant ID:3494	MESH:D009369	Positive
22946016	Plant ID:51240	MESH:D004194	Positive
22946016	Plant ID:51240	MESH:D007249	Positive
22946016	Plant ID:51240	MESH:D001172	Positive
23396673	Plant ID:34256	MESH:D009325	Positive
23396673	Plant ID:34256	MESH:D014839	Positive
24578828	Plant ID:36610	MESH:D050197	Positive
24619083	Plant ID:4498	MESH:D004342	Negative
24619083	Plant ID:4513	MESH:D004342	Negative
24619083	Plant ID:3888	MESH:D004760	Negative
24619083	Dairy ID:9	MESH:D004760	Negative
24693415	Plant ID:94328	MESH:D009325	Positive
24693415	Plant ID:94328	MESH:D014839	Positive
24693415	Plant ID:94328	MESH:D009325	Positive
24693415	Plant ID:94328	MESH:D014839	Positive
24693415	Plant ID:94328	MESH:D009325	Positive
24693415	Plant ID:94328	MESH:D014839	Positive
24719702	Plant ID:82528	MESH:D008107	Positive
24719702	Plant ID:371726	MESH:D008107	Negative
24719710	Plant ID:3765	MESH:D010146	Positive
24829772	Plant ID:2708	MESH:D009325	Positive
24829772	Plant ID:2708	MESH:D014839	Positive
25068058	Plant ID:43166	MESH:D001008	Positive
25194118	Plant ID:4097	MESH:D006973	Negative
25198382	Plant ID:4097	MESH:D018307	Negative
25198384	Plant ID:4097	MESH:D007822	Negative
25198385	Plant ID:4097	MESH:D008175	Negative
25229484	Plant ID:375272	MESH:D015430	Positive
25229484	Plant ID:375272	MESH:D013290	Positive
25300574	Plant ID:94328	MESH:D010146	Positive
25358989	Plant ID:3311	MESH:D003704	Positive
25358989	Plant ID:3311	MESH:D006470	Negative
25389481	Plant ID:39329	MESH:D001008	Positive
25389481	Plant ID:39329	MESH:D009203	Positive
25389490	Plant ID:4565	MESH:D004412	Positive
25429467	Plant ID:3641	MESH:D006973	Positive
25429467	Plant ID:3641	MESH:D006973	Positive
25466751	Plant ID:3708	MESH:D040921	Negative
25536986	Plant ID:4097	MESH:D008175	Negative
25536986	Plant ID:4097	MESH:D008175	Negative
25563364	Plant ID:210369	MESH:D001943	Positive
25590545	Plant ID:4097	MESH:D011605	Negative
25648063	Plant ID:4043	MESH:D000707	Negative
25689151	Plant ID:137221	MESH:D001172	Positive
25689151	Plant ID:137221	MESH:D015179	Positive
25689151	Plant ID:137221	MESH:D010190	Positive
25763254	Plant ID:4097	MESH:D003643	Negative
25763254	Plant ID:4097	MESH:D004194	Negative
25874992	Plant ID:4097	MESH:D050171	Negative
25874992	Plant ID:4097	MESH:D006973	Negative
25991762	Plant ID:4097	MESH:D011605	Negative
25991762	Plant ID:4097	MESH:D011605	Negative
25997958	Plant ID:4072	MESH:D063646	Positive
25997958	Plant ID:4072	MESH:D009369	Positive
26019907	Plant ID:3258	MESH:D010146	Positive
26023339	Plant ID:34256	MESH:D010146	Positive
26023339	Plant ID:34256	MESH:D015746	Positive
26023339	Plant ID:34256	MESH:D005767	Positive
26023350	Plant ID:128608	MESH:D010146	Positive
26023350	Plant ID:128608	MESH:D006470	Positive
26023350	Plant ID:128608	MESH:D009325	Positive
26023350	Plant ID:128608	MESH:D014839	Positive
26023350	Plant ID:128608	MESH:D004412	Positive
26023350	Plant ID:128608	MESH:D004412	Positive
26045388	Plant ID:289799	MESH:D012216	Positive
26045388	Plant ID:289799	MESH:D009422	Positive
26056708	Plant ID:4097	MESH:D003643	Negative
26525080	Plant ID:112863	MESH:D001943	Positive
26626192	Plant ID:203015	MESH:D005221	Positive
26626192	Plant ID:203015	MESH:D001008	Positive
26662301	Plant ID:119951	MESH:D000031	Positive
26695414	Plant ID:33125	MESH:D064420	Positive
26722868	Plant ID:4002	MESH:D008288	Positive
26732240	Plant ID:78534	MESH:D008659	Positive
26732240	Plant ID:78534	MESH:D001523	Positive
26732240	Plant ID:78534	MESH:D008659	Positive
26732240	Plant ID:78534	MESH:D001523	Positive
26739249	Plant ID:4682	MESH:D002318	Positive
26739249	Plant ID:4682	MESH:D002318	Positive
26739249	Plant ID:4682	MESH:D050197	Positive
26768322	Plant ID:4097	MESH:D001249	Negative
26776957	Plant ID:203015	MESH:D063646	Positive
26776960	Plant ID:48101	MESH:D009369	Positive
26856869	Plant ID:4472	MESH:D064420	Negative
26863038	Plant ID:49170	MESH:D004438	Positive
26863038	Plant ID:49170	MESH:D004487	Positive
26863038	Plant ID:49170	MESH:D004438	Positive
26863038	Plant ID:49170	MESH:D004487	Positive
26887532	Plant ID:127999	MESH:D009325	Positive
26887532	Plant ID:34199	MESH:D011565	Positive
26887532	Plant ID:34199	MESH:D003556	Positive
26887532	Plant ID:34199	MESH:D014012	Positive
26887532	Plant ID:22663	MESH:D002318	Positive
26887532	Plant ID:22663	MESH:D002318	Positive
26889386	Plant ID:4047	MESH:D006261	Positive
26889386	Plant ID:4047	MESH:D006261	Positive
26889386	Plant ID:4047	MESH:D008881	Positive
26889386	Plant ID:4047	MESH:D008881	Positive
26889386	Plant ID:4047	MESH:D010146	Positive
26892447	Plant ID:65409	MESH:D007249	Positive
26910629	Plant ID:89151	MESH:D003920	Positive
26929003	Plant ID:137693	MESH:D009765	Positive
26944757	Plant ID:13443	MESH:D003072	Positive
26944757	Plant ID:13443	MESH:D003704	Positive
26944757	Plant ID:13443	MESH:D000544	Positive
26944757	Plant ID:13443	MESH:D000544	Positive
26948519	Plant ID:94328	MESH:D005767	Positive
26948519	Plant ID:94328	MESH:D056486	Positive
26950743	Plant ID:32201	MESH:D001249	Negative
26950743	Plant ID:3818	MESH:D001249	Negative
26952142	Plant ID:102107	MESH:D007249	Positive
27837802	Plant ID:4097	MESH:D062787	Negative
27838326	Plant ID:3818	MESH:D004342	Positive
27838326	Plant ID:3818	MESH:D004342	Positive
27839657	Plant ID:4097	MESH:D001249	Negative
27839657	Plant ID:4097	MESH:D001249	Negative
27839657	Plant ID:4097	MESH:D001249	Negative
27839657	Plant ID:4097	MESH:D001249	Negative
27839657	Plant ID:4097	MESH:D001249	Negative
27840258	Plant ID:16752	MESH:D004487	Positive
27840258	Plant ID:16752	MESH:D064420	Positive
27840258	Plant ID:16752	MESH:D004194	Positive
27840471	Plant ID:210369	MESH:D003920	Positive
27840496	Plant ID:34199	MESH:D014456	Positive
27840519	Plant ID:4047	MESH:D011537	Positive
27840519	Plant ID:155022	MESH:D011537	Positive
27840537	Plant ID:94328	MESH:D063646	Positive
27840607	Plant ID:48106	MESH:D006949	Positive
27840828	Plant ID:65409	MESH:D005334	Positive
27840948	Plant ID:4097	MESH:D007249	Negative
27840967	Plant ID:37656	MESH:D009369	Positive
27840967	Plant ID:37656	MESH:D008659	Positive
27841107	Plant ID:4097	MESH:D004416	Negative
